"","Mean","SD","MCSE","ESS","LB","Median","UB"
"u0",6.26879168758072,0.959249736801848,0.0140201120959274,1754.82543243906,4.04473757546356,6.38882727201762,7.80048766284478
"u1",5.92302082927816,0.959707259563578,0.0140282600869704,1746.67106512755,3.70049327616926,6.04277309142083,7.45669846551028
"Deviance",8189.28034692193,2.00123610096868,0.0206339363563766,4254.72686020191,8186.77063518653,8188.82017085115,8194.38071541403
"",1,0,0,2.22044604925031e-16,1,1,1
"",-4094.91436127011,NA,NA,NA,NA,NA,NA
"u0",6.26879168758072,0.959249736801848,0.0140201120959274,1754.82543243906,4.04473757546356,6.38882727201762,7.80048766284478
"u1",5.92302082927816,0.959707259563578,0.0140282600869704,1746.67106512755,3.70049327616926,6.04277309142083,7.45669846551028
"Deviance",8189.28034692193,2.00123610096868,0.0206339363563766,4254.72686020191,8186.77063518653,8188.82017085115,8194.38071541403
"",1,0,0,2.22044604925031e-16,1,1,1
