"","00","01","10","11"
"EV_n",0.716717133508633,0.716938831550741,0.730940580092768,0.742282291253317
"EV_y",0.283282866491367,0.283061168449259,0.269059419907232,0.257717708746683
"SD_n",0.0110574878903332,0.00933348949823967,0.0136886634178712,0.0118619786615166
"SD_y",0.0110574878903332,0.00933348949823967,0.0136886634178712,0.0118619786615166
"post.theta_n",1189.43666951128,1669.43666951128,766.436669511281,1008.43666951128
"post.theta_y",470.125539764346,659.125539764346,282.125539764346,350.125539764346
"opt.theta_n",66.4366695112815,NA,NA,NA
"opt.theta_y",25.1255397643462,NA,NA,NA
"max.spread_n",1.19570181283824,NA,NA,NA
"max.spread_y",1.19570181283824,NA,NA,NA
