"","00","01","10","11"
"EV_n",0.760280140010383,0.754343011194623,0.783300248545227,0.769329374697288
"EV_y",0.239719859989617,0.245656988805377,0.216699751454774,0.230670625302712
"SD_n",0.00845471567630992,0.00820491198584964,0.0163156355997713,0.0225935545753679
"SD_y",0.00845471567630992,0.00820491198584963,0.0163156355997713,0.0225935545753679
"post.theta_n",1937.68387034338,2075.68387034338,498.683870343378,266.683870343378
"post.theta_y",610.960725735267,675.960725735267,137.960725735267,79.9607257352671
"opt.theta_n",48.683870343378,NA,NA,NA
"opt.theta_y",14.9607257352671,NA,NA,NA
"max.spread_n",1.18093762994037,NA,NA,NA
"max.spread_y",1.18093762994037,NA,NA,NA
