"","00","01","10","11"
"EV_n",0.587333137609733,0.584773561740196,0.579350102990613,0.580556601915173
"EV_y",0.412666862390267,0.415226438259804,0.420649897009387,0.419443398084827
"SD_n",0.00956876437925554,0.0116302899660471,0.0139288958042984,0.0167194455987197
"SD_y",0.00956876437925554,0.0116302899660471,0.0139288958042984,0.0167194455987197
"post.theta_n",1554.1494869397,1049.1494869397,727.149486939703,505.149486939703
"post.theta_y",1091.96289361594,744.962893615935,527.962893615935,364.962893615935
"opt.theta_n",78.1494869397027,NA,NA,NA
"opt.theta_y",55.9628936159353,NA,NA,NA
"max.spread_n",0.339737427333595,NA,NA,NA
"max.spread_y",0.339737427333597,NA,NA,NA
