"","00","01","10","11"
"EV_n",0.582757079641413,0.587108959544439,0.579118293077981,0.597471567553036
"EV_y",0.417242920358588,0.412891040455561,0.420881706922019,0.402528432446964
"SD_n",0.00967464583663657,0.0142498589665751,0.0115131972500473,0.0167052371838868
"SD_y",0.00967464583663657,0.0142498589665751,0.0115131972500473,0.0167052371838868
"post.theta_n",1513.30592356853,700.305923568528,1064.30592356853,514.305923568528
"post.theta_y",1083.49809037792,492.498090377917,773.498090377917,346.498090377917
"opt.theta_n",67.3059235685284,NA,NA,NA
"opt.theta_y",47.4980903779172,NA,NA,NA
"max.spread_n",0.650400167239041,NA,NA,NA
"max.spread_y",0.650400167239043,NA,NA,NA
