"","00","01","10","11"
"EV_n",0.788695760789427,0.768262603343113,0.743704599122192,0.757566711041175
"EV_y",0.211304239210573,0.231737396656887,0.256295400877808,0.242433288958825
"SD_n",0.0141960672809194,0.0118308819081587,0.0110680775295006,0.00839504740973008
"SD_y",0.0141960672809194,0.0118308819081587,0.0110680775295006,0.00839504740973008
"post.theta_n",651.426818378546,976.426818378546,1156.42681837855,1973.42681837855
"post.theta_y",174.527688751701,294.527688751701,398.527688751701,631.527688751701
"opt.theta_n",43.4268183785461,NA,NA,NA
"opt.theta_y",13.5276887517008,NA,NA,NA
"max.spread_n",1.78083058044689,NA,NA,NA
"max.spread_y",1.7808305804469,NA,NA,NA
