"","00","01","10","11"
"EV_n",0.78430890167365,0.738791199655737,0.766065087664312,0.73940508902429
"EV_y",0.21569109832635,0.261208800344263,0.233934912335688,0.260594910975711
"SD_n",0.0108814374405863,0.0152690947875978,0.00853740540890745,0.0112861300103383
"SD_y",0.0108814374405863,0.0152690947875978,0.00853740540890745,0.0112861300103383
"post.theta_n",1119.77273801238,610.772738012382,1882.77273801238,1117.77273801238
"post.theta_y",307.946283948073,215.946283948073,574.946283948073,393.946283948073
"opt.theta_n",36.7727380123816,NA,NA,NA
"opt.theta_y",11.9462839480728,NA,NA,NA
"max.spread_n",2.025653592744,NA,NA,NA
"max.spread_y",2.025653592744,NA,NA,NA
