"","00","01","10","11"
"EV_n",0.758487321490906,0.760288042541754,0.764249932079629,0.765639736947524
"EV_y",0.241512678509094,0.239711957458246,0.235750067920371,0.234360263052476
"SD_n",0.00932686767382728,0.0073324151188754,0.0235525102069943,0.0183001155648858
"SD_y",0.00932686767382728,0.0073324151188754,0.0235525102069943,0.0183001155648858
"post.theta_n",1596.46230666395,2576.46230666396,247.462306663955,409.462306663955
"post.theta_y",508.335310158301,812.335310158301,76.335310158301,125.335310158301
"opt.theta_n",61.462306663955,NA,NA,NA
"opt.theta_y",19.335310158301,NA,NA,NA
"max.spread_n",0.258892380496903,NA,NA,NA
"max.spread_y",0.258892380496903,NA,NA,NA
