"","00","01","10","11"
"EV_n",0.720575729779094,0.723009501077268,0.725729956594368,0.728529006026409
"EV_y",0.279424270220906,0.276990498922732,0.274270043405632,0.27147099397359
"SD_n",0.0108498651055246,0.011267691168796,0.0106213434681896,0.0111235599869377
"SD_y",0.0108498651055246,0.011267691168796,0.0106213434681896,0.0111235599869377
"post.theta_n",1231.74474654933,1139.74474654933,1279.74474654933,1163.74474654933
"post.theta_y",477.644975648148,436.644975648148,483.644975648148,433.644975648148
"opt.theta_n",111.744746549333,NA,NA,NA
"opt.theta_y",42.6449756481476,NA,NA,NA
"max.spread_n",0.361949774049716,NA,NA,NA
"max.spread_y",0.361949774049719,NA,NA,NA
