"","00","01","10","11"
"EV_n",0.735319611576041,0.730001613639289,0.712122620382594,0.710143341935946
"EV_y",0.264680388423959,0.269998386360711,0.287877379617406,0.289856658064054
"SD_n",0.00820831451302712,0.0178209448068861,0.00943766701305851,0.0200386392111269
"SD_y",0.00820831451302712,0.0178209448068861,0.00943766701305851,0.0200386392111269
"post.theta_n",2123.32127503389,452.321275033887,1638.32127503389,363.321275033887
"post.theta_y",764.295540302894,167.295540302894,662.295540302894,148.295540302894
"opt.theta_n",52.3212750338871,NA,NA,NA
"opt.theta_y",20.2955403028938,NA,NA,NA
"max.spread_n",1.31457641838486,NA,NA,NA
"max.spread_y",1.31457641838487,NA,NA,NA
