"","00","01","10","11"
"EV_n",0.763395243651514,0.757762185209112,0.734774279984276,0.779469693477401
"EV_y",0.236604756348486,0.242237814790888,0.265225720015724,0.220530306522599
"SD_n",0.00915929872001104,0.00765186211991313,0.0223532266254613,0.0175986213054385
"SD_y",0.00915929872001104,0.00765186211991313,0.0223532266254613,0.0175986213054385
"post.theta_n",1642.84338342882,2374.84338342882,285.843383428817,431.843383428817
"post.theta_y",509.178648527628,759.178648527628,103.178648527628,122.178648527628
"opt.theta_n",37.8433834288166,NA,NA,NA
"opt.theta_y",12.1786485276281,NA,NA,NA
"max.spread_n",1.11873206892531,NA,NA,NA
"max.spread_y",1.11873206892531,NA,NA,NA
