"","00","01","10","11"
"EV_n",0.702790547541934,0.746942503283972,0.726800014043899,0.722028417065791
"EV_y",0.297209452458066,0.253057496716028,0.273199985956101,0.277971582934209
"SD_n",0.0137333468553472,0.0133569371448474,0.00969508305139952,0.00998894276515607
"SD_y",0.0137333468553472,0.0133569371448474,0.00969508305139952,0.00998894276515607
"post.theta_n",777.623433040556,790.623433040556,1534.62343304056,1451.62343304056
"post.theta_y",328.856208383701,267.856208383701,576.856208383701,558.856208383701
"opt.theta_n",46.6234330405558,NA,NA,NA
"opt.theta_y",17.8562083837009,NA,NA,NA
"max.spread_n",1.62980778428612,NA,NA,NA
"max.spread_y",1.62980778428612,NA,NA,NA
