"","00","01","10","11"
"EV_n",0.731462749772222,0.723064544368755,0.691712316136457,0.709785977889817
"EV_y",0.268537250227778,0.276935455631245,0.308287683863543,0.290214022110183
"SD_n",0.00766167476606602,0.0099906292445232,0.0196873996696652,0.0244997573843132
"SD_y",0.00766167476606602,0.0099906292445232,0.0196873996696652,0.0244997573843132
"post.theta_n",2446.87471756184,1449.87471756184,379.874717561836,242.874717561836
"post.theta_y",898.305496090593,555.305496090593,169.305496090593,99.3054960905934
"opt.theta_n",37.874717561836,NA,NA,NA
"opt.theta_y",15.3054960905934,NA,NA,NA
"max.spread_n",1.45344712594121,NA,NA,NA
"max.spread_y",1.45344712594121,NA,NA,NA
