"","00","01","10","11"
"EV_n",0.601754461117113,0.564422080258173,0.592705466973386,0.593515511336657
"EV_y",0.398245538882887,0.435577919741827,0.407294533026614,0.406484488663343
"SD_n",0.0168764232242924,0.0106331972002314,0.0159374003515922,0.0101012779159598
"SD_y",0.0168764232242924,0.0106331972002314,0.0159374003515922,0.0101012779159598
"post.theta_n",505.722510317735,1226.72251031774,562.722510317735,1402.72251031774
"post.theta_y",334.690885835405,946.690885835405,386.690885835405,960.690885835405
"opt.theta_n",43.7225103177354,NA,NA,NA
"opt.theta_y",30.690885835405,NA,NA,NA
"max.spread_n",1.40314287752408,NA,NA,NA
"max.spread_y",1.40314287752408,NA,NA,NA
