"","00","01","10","11"
"EV_n",0.592546065535305,0.570850212907085,0.582388184046506,0.592061472629962
"EV_y",0.407453934464695,0.429149787092915,0.417611815953494,0.407938527370038
"SD_n",0.0138495156013565,0.0118326063579044,0.0131441795420214,0.0108181914795231
"SD_y",0.0138495156013565,0.0118326063579044,0.0131441795420214,0.0108181914795231
"post.theta_n",745.261046047408,998.261046047408,819.261046047408,1221.26104604741
"post.theta_y",512.465718831438,750.465718831438,587.465718831438,841.465718831438
"opt.theta_n",65.2610460474076,NA,NA,NA
"opt.theta_y",46.4657188314382,NA,NA,NA
"max.spread_n",0.936446472001448,NA,NA,NA
"max.spread_y",0.936446472001456,NA,NA,NA
