"","00","01","10","11"
"EV_n",0.717400429584833,0.731926283797619,0.738846948543529,0.70984646470847
"EV_y",0.282599570415167,0.268073716202381,0.261153051456471,0.29015353529153
"SD_n",0.00911973134482985,0.00945108432088049,0.014710612103206,0.0157183749371509
"SD_y",0.00911973134482985,0.00945108432088049,0.014710612103206,0.0157183749371509
"post.theta_n",1748.04445838448,1607.04445838448,658.044458384485,591.044458384485
"post.theta_y",688.592580425342,588.592580425342,232.592580425342,241.592580425342
"opt.theta_n",59.0444583844848,NA,NA,NA
"opt.theta_y",22.5925804253421,NA,NA,NA
"max.spread_n",0.95305452648148,NA,NA,NA
"max.spread_y",0.953054526481478,NA,NA,NA
