"","00","01","10","11"
"EV_n",0.600666605505513,0.582051676921652,0.586018692575728,0.578206102568251
"EV_y",0.399333394494487,0.417948323078348,0.413981307424272,0.421793897431749
"SD_n",0.0151546312593978,0.0119997518218925,0.0133196838946787,0.0101368607509306
"SD_y",0.0151546312593978,0.0119997518218925,0.0133196838946787,0.0101368607509306
"post.theta_n",626.752158403864,982.752158403864,800.752158403864,1371.75215840386
"post.theta_y",416.675514550249,705.675514550249,565.675514550249,1000.67551455025
"opt.theta_n",64.7521584038641,NA,NA,NA
"opt.theta_y",45.6755145502494,NA,NA,NA
"max.spread_n",0.888065556910975,NA,NA,NA
"max.spread_y",0.888065556910975,NA,NA,NA
