"","00","01","10","11"
"EV_n",0.597809075729548,0.573566367221456,0.577954476664853,0.569581588663172
"EV_y",0.402190924270452,0.426433632778544,0.422045523335147,0.430418411336829
"SD_n",0.00944920292420098,0.0120774896470886,0.0143484034036216,0.0170250752895922
"SD_y",0.00944920292420098,0.0120774896470886,0.0143484034036216,0.0170250752895922
"post.theta_n",1609.18365717186,961.183657171863,684.183657171863,481.183657171863
"post.theta_y",1082.61832861777,714.618328617773,499.618328617773,363.618328617773
"opt.theta_n",53.1836571718631,NA,NA,NA
"opt.theta_y",38.6183286177733,NA,NA,NA
"max.spread_n",1.12616968109745,NA,NA,NA
"max.spread_y",1.12616968109744,NA,NA,NA
