"","00","01","10","11"
"EV_n",0.765904862103994,0.767702446564268,0.752601390010175,0.745782715983163
"EV_y",0.234095137896006,0.232297553435732,0.247398609989825,0.254217284016837
"SD_n",0.0102861463163233,0.00875319419072141,0.0134217545829811,0.011722909277576
"SD_y",0.0102861463163233,0.00875319419072141,0.0134217545829811,0.011722909277576
"post.theta_n",1297.12040416488,1786.12040416488,777.120404164878,1028.12040416488
"post.theta_y",396.45861373246,540.45861373246,255.45861373246,350.45861373246
"opt.theta_n",76.1204041648775,NA,NA,NA
"opt.theta_y",24.4586137324601,NA,NA,NA
"max.spread_n",1.07050301904573,NA,NA,NA
"max.spread_y",1.07050301904573,NA,NA,NA
