"","00","01","10","11"
"EV_n",0.600386565775439,0.572494836114984,0.616469745401611,0.59540459454333
"EV_y",0.399613434224561,0.427505163885016,0.383530254598389,0.40459540545667
"SD_n",0.013091660774939,0.00829280811227475,0.0251481995998601,0.0161130455573755
"SD_y",0.013091660774939,0.00829280811227475,0.0251481995998601,0.0161130455573755
"post.theta_n",839.850858106053,2036.85085810605,229.850858106053,551.850858106053
"post.theta_y",558.999326060426,1520.99932606043,142.999326060426,374.999326060426
"opt.theta_n",33.8508581060531,NA,NA,NA
"opt.theta_y",22.9993260604258,NA,NA,NA
"max.spread_n",1.31499952588659,NA,NA,NA
"max.spread_y",1.3149995258866,NA,NA,NA
