"","00","01","10","11"
"EV_n",0.707538886972135,0.728975762234413,0.740697275608521,0.720375574779727
"EV_y",0.292461113027865,0.271024237765587,0.259302724391479,0.279624425220273
"SD_n",0.0145605946872835,0.00923810555837753,0.0145758565206156,0.00966137568229289
"SD_y",0.0145605946872835,0.00923810555837753,0.0145758565206156,0.00966137568229289
"post.theta_n",689.866950233282,1686.86695023328,668.866950233282,1553.86695023328
"post.theta_y",285.156420122405,627.156420122405,234.156420122405,603.156420122405
"opt.theta_n",57.8669502332821,NA,NA,NA
"opt.theta_y",22.1564201224048,NA,NA,NA
"max.spread_n",1.13803799919866,NA,NA,NA
"max.spread_y",1.13803799919866,NA,NA,NA
