"","00","01","10","11"
"EV_n",0.723925943845855,0.728320580262971,0.723051486860421,0.721098955948591
"EV_y",0.276074056154145,0.271679419737029,0.276948513139579,0.278901044051409
"SD_n",0.0141072980222496,0.00917755794608134,0.0142205589522012,0.00947917196558826
"SD_y",0.0141072980222496,0.00917755794608134,0.0142205589522012,0.00947917196558826
"post.theta_n",726.262322606048,1710.26232260605,715.262322606048,1613.26232260605
"post.theta_y",276.965050000301,637.965050000301,273.965050000301,623.965050000301
"opt.theta_n",99.2623226060478,NA,NA,NA
"opt.theta_y",37.9650500003009,NA,NA,NA
"max.spread_n",0.387078783290036,NA,NA,NA
"max.spread_y",0.387078783290036,NA,NA,NA
