"","00","01","10","11"
"EV_n",0.602526097404854,0.584329580617334,0.57859230288597,0.574232104749537
"EV_y",0.397473902595146,0.415670419382666,0.421407697114029,0.425767895250462
"SD_n",0.0125237856914054,0.0132864390742659,0.011514826772483,0.0120245834302547
"SD_y",0.0125237856914054,0.0132864390742659,0.011514826772483,0.0120245834302547
"post.theta_n",919.4001468178,803.4001468178,1063.4001468178,970.4001468178
"post.theta_y",606.509105541155,571.509105541155,774.509105541155,719.509105541155
"opt.theta_n",58.4001468178001,NA,NA,NA
"opt.theta_y",41.509105541155,NA,NA,NA
"max.spread_n",1.15258135948232,NA,NA,NA
"max.spread_y",1.15258135948232,NA,NA,NA
