"","00","01","10","11"
"EV_n",0.589123593999481,0.586056448537568,0.551191400465103,0.59407545097247
"EV_y",0.410876406000519,0.413943551462432,0.448808599534897,0.40592454902753
"SD_n",0.0105453554524074,0.00982001910977141,0.0183874005622286,0.0167875386303326
"SD_y",0.0105453554524074,0.00982001910977141,0.0183874005622286,0.0167875386303326
"post.theta_n",1281.74615268072,1473.74615268072,402.746152680722,507.746152680722
"post.theta_y",893.936786749899,1040.9367867499,327.936786749899,346.936786749899
"opt.theta_n",35.7461526807216,NA,NA,NA
"opt.theta_y",25.9367867498986,NA,NA,NA
"max.spread_n",1.31104667371436,NA,NA,NA
"max.spread_y",1.31104667371436,NA,NA,NA
