"","0","1"
"EV_0",0.408630051302789,0.396064603829348
"EV_A",0.106747188483747,0.101111425384359
"EV_B",0.176923176350002,0.188910837602647
"EV_C",0.0613270147172982,0.0702737682926729
"EV_AB",0.0699672439114556,0.0720854744943032
"EV_AC",0.0117029100491223,0.0126074629619852
"EV_BC",0.0716108876501201,0.0754582555719376
"EV_ABC",0.0930915275354655,0.0834881718627477
"SD_0",0.00871283556917061,0.00887876779468697
"SD_A",0.00547305937647503,0.00547302569307049
"SD_B",0.00676359028288677,0.00710619591184348
"SD_C",0.00425253418087214,0.00464032719039593
"SD_AB",0.0045212783717244,0.00469518066150391
"SD_AC",0.00190614279984078,0.0020255044939178
"SD_BC",0.00457003250454916,0.00479502729211141
"SD_ABC",0.00514993264589344,0.00502176000146246
"post.theta_0",1300.36229156134,1201.36229156134
"post.theta_A",339.696060512199,306.696060512199
"post.theta_B",563.013479540508,573.013479540508
"post.theta_C",195.157789149751,213.157789149751
"post.theta_AB",222.653143930216,218.653143930216
"post.theta_AC",37.2415657656478,38.2415657656478
"post.theta_BC",227.883626445405,228.883626445405
"post.theta_ABC",296.240356491219,253.240356491219
"opt.theta_0",37.3622915613356,NA
"opt.theta_A",9.69606051219948,NA
"opt.theta_B",17.0134795405084,NA
"opt.theta_C",6.15778914975113,NA
"opt.theta_AB",6.65314393021579,NA
"opt.theta_AC",1.24156576564779,NA
"opt.theta_BC",6.88362644540525,NA
"opt.theta_ABC",8.24035649121853,NA
"max.spread_0",0.714286652190954,NA
"max.spread_A",0.514865640416831,NA
"max.spread_B",0.864300363707069,NA
"max.spread_C",1.00606016464855,NA
"max.spread_AB",0.229831280669798,NA
"max.spread_AC",0.230069699868274,NA
"max.spread_BC",0.410821500914431,NA
"max.spread_ABC",0.944125624481395,NA
