"","0","1"
"EV_0",0.405173209305809,0.400214519889556
"EV_A",0.0972403251580833,0.109783384239614
"EV_B",0.185659317892637,0.180292742384019
"EV_C",0.0650703433608244,0.0662274362230806
"EV_AB",0.0697608177823578,0.0720618201280385
"EV_AC",0.0122507624439679,0.0120499362465311
"EV_BC",0.0733178980210588,0.0736327802599253
"EV_ABC",0.0915273260352616,0.0857373806292354
"SD_0",0.00914041790151584,0.00846782320041913
"SD_A",0.00551645027825721,0.00540310668272803
"SD_B",0.00723955500472552,0.00664424900285145
"SD_C",0.00459231265805812,0.00429800497222446
"SD_AB",0.00474300439227864,0.00446930016029564
"SD_AC",0.00204811973339324,0.00188576364456276
"SD_BC",0.00485311767005897,0.00451392746777742
"SD_ABC",0.00536885596377623,0.00483891479230878
"post.theta_0",1168.39390139261,1339.39390139261
"post.theta_A",280.410945923096,367.410945923096
"post.theta_B",535.383904414921,603.383904414921
"post.theta_C",187.642693539807,221.642693539807
"post.theta_AB",201.168567370772,241.168567370772
"post.theta_AC",35.3274002283262,40.3274002283262
"post.theta_BC",211.426083816105,246.426083816105
"post.theta_ABC",263.936427913372,286.936427913372
"opt.theta_0",40.3939013926066,NA
"opt.theta_A",10.4109459230961,NA
"opt.theta_B",18.3839044149208,NA
"opt.theta_C",6.64269353980726,NA
"opt.theta_AB",7.16856737077245,NA
"opt.theta_AC",1.32740022832615,NA
"opt.theta_BC",7.42608381610465,NA
"opt.theta_ABC",8.93642791337211,NA
"max.spread_0",0.281611853651191,NA
"max.spread_A",1.14867838744243,NA
"max.spread_B",0.38653495149377,NA
"max.spread_C",0.130152027225087,NA
"max.spread_AB",0.249774888850991,NA
"max.spread_AC",0.0510503688447189,NA
"max.spread_BC",0.0336159625829729,NA
"max.spread_ABC",0.567209584186116,NA
