"","0","1"
"EV_0",0.395440870645995,0.406468866416168
"EV_A",0.0993167511936561,0.106629301812001
"EV_B",0.191590453649199,0.177814485221353
"EV_C",0.0731181458184145,0.0615148070413479
"EV_AB",0.0755184514200193,0.0684603236923115
"EV_AC",0.0120471710853807,0.0122002652866054
"EV_BC",0.0688794373264014,0.0760729801934971
"EV_ABC",0.0840887188609344,0.0908389703367156
"SD_0",0.0102982769106048,0.00781791930096862
"SD_A",0.00629943634590218,0.00491258324159225
"SD_B",0.00828909364894449,0.00608589235769557
"SD_C",0.00548313793878555,0.00382436498414864
"SD_AB",0.00556519079844937,0.00401953616384411
"SD_AC",0.00229781489452928,0.00174732977459279
"SD_BC",0.0053339894315626,0.00421978026617753
"SD_ABC",0.00584520798226367,0.0045741699345001
"post.theta_0",891.004826986044,1604.00482698604
"post.theta_A",223.779865165578,420.779865165578
"post.theta_B",431.690378202467,701.690378202467
"post.theta_C",164.749335995669,242.749335995669
"post.theta_AB",170.157689142823,270.157689142823
"post.theta_AC",27.1446084241764,48.1446084241764
"post.theta_BC",155.198705277097,300.198705277097
"post.theta_ABC",189.468160632384,358.468160632384
"opt.theta_0",34.0048269860441,NA
"opt.theta_A",8.77986516557836,NA
"opt.theta_B",15.6903782024673,NA
"opt.theta_C",5.74933599566883,NA
"opt.theta_AB",6.15768914282257,NA
"opt.theta_AC",1.14460842417641,NA
"opt.theta_BC",6.19870527709711,NA
"opt.theta_ABC",7.46816063238371,NA
"max.spread_0",0.608736825400947,NA
"max.spread_A",0.652206372034949,NA
"max.spread_B",0.958329171345443,NA
"max.spread_C",1.24666506936843,NA
"max.spread_AB",0.736393196746719,NA
"max.spread_AC",0.0378464093987243,NA
"max.spread_BC",0.752953346656165,NA
"max.spread_ABC",0.647855517834779,NA
