"","0","1"
"EV_0",0.400520581012672,0.412595267339623
"EV_A",0.105902806711612,0.0943110922499116
"EV_B",0.187351342299448,0.15940245058996
"EV_C",0.0660780870457311,0.063750319895284
"EV_AB",0.0706685486595229,0.072699032098545
"EV_AC",0.0123216032767718,0.0112670702579831
"EV_BC",0.0717122852639753,0.0825091839588521
"EV_ABC",0.0854447457302669,0.103465583609841
"SD_0",0.00685978938502427,0.015167946876083
"SD_A",0.00430781778698872,0.00900465066326382
"SD_B",0.00546249484205946,0.0112781408458036
"SD_C",0.00347772500420717,0.00752719180314751
"SD_AB",0.00358764636445846,0.00799964340550523
"SD_AC",0.00154437446508337,0.00325192827194352
"SD_BC",0.00361201301814404,0.00847711287652293
"SD_ABC",0.00391344180204151,0.00938377089983237
"post.theta_0",2043.23004242521,434.230042425215
"post.theta_A",540.256372601913,99.256372601913
"post.theta_B",955.760850308993,167.760850308993
"post.theta_C",337.09312079909,67.0931207990901
"post.theta_AB",360.511066149575,76.5110661495745
"post.theta_AC",62.857868432855,11.857868432855
"post.theta_BC",365.835621460076,86.8356214600757
"post.theta_ABC",435.890887309837,108.890887309837
"opt.theta_0",25.2300424252149,NA
"opt.theta_A",6.25637260191298,NA
"opt.theta_B",10.7608503089935,NA
"opt.theta_C",4.09312079909012,NA
"opt.theta_AB",4.51106614957453,NA
"opt.theta_AC",0.857868432855008,NA
"opt.theta_BC",4.83562146007573,NA
"opt.theta_ABC",5.89088730983736,NA
"max.spread_0",0.54815829388109,NA
"max.spread_A",0.870741178093127,NA
"max.spread_B",1.66952391955768,NA
"max.spread_C",0.211520649469287,NA
"max.spread_AB",0.175233680984275,NA
"max.spread_AC",0.219863731838242,NA
"max.spread_BC",0.893108301538975,NA
"max.spread_ABC",1.35523423469303,NA
