"","0","1"
"EV_n",0.587690293379125,0.573861282344693
"EV_y",0.412309706620875,0.426138717655307
"SD_n",0.00728300370075309,0.0129275996418324
"SD_y",0.00728300370075309,0.0129275996418324
"post.theta_n",2684.13561800885,839.135618008848
"post.theta_y",1883.12650669887,623.126506698874
"opt.theta_n",0.135618008847882,NA
"opt.theta_y",0.126506698873504,NA
"max.spread_n",0.684245333997212,NA
"max.spread_y",0.684245333997215,NA
