"","spread","gene1","gene2"
"272",0.00490175514486602,3,90
"273",0.005566196420207,3,91
"274",0.014309900793292,3,92
"275",0.00442332315638899,3,93
"276",0.00589643073714097,3,94
"277",0.00427901326946301,4,5
"278",0.041705104167485,4,6
"279",0.004337255147632,4,7
"280",0.016096596670929,4,8
"281",0.00313406536135097,4,9
"282",0.00418400903805405,4,10
"283",0.004009256700025,4,11
"284",0.00621442869341798,4,12
"285",0.005229742372234,4,13
"286",0.00391736545444599,4,14
"287",0.012609905743014,4,15
"288",0.00375534582031001,4,16
"289",0.00710730751817701,4,17
"290",0.003663175307421,4,18
"291",0.00467020754390102,4,19
"292",0.002322757050229,4,20
"293",0.00308751870525997,4,21
"294",0.00278802880428702,4,22
"295",0.00250445170505803,4,23
"296",0.00160738156556001,4,24
"297",0.00210277518414898,4,25
"298",0.00468707943924102,4,26
"299",0.00375220687151201,4,27
"300",0.00176374808254298,4,28
"301",0.003465060348676,4,29
"302",0.00180448497270802,4,30
"303",0.002390762792842,4,31
"304",0.00402365445794001,4,32
"305",0.00820767328078803,4,33
"306",0.00482481054883399,4,34
"307",0.00639972961988899,4,35
"308",0.00917789371626898,4,36
"309",0.00538708783271596,4,37
"310",0.00689244033376701,4,38
"311",0.00514703100368802,4,39
"312",0.00417710819450695,4,40
"313",0.00298595526951401,4,41
"314",0.00536169750034898,4,42
"315",0.00279655525989597,4,43
"316",0.00416703574855198,4,44
"317",0.00268511719224801,4,45
"318",0.00437664945710697,4,46
"319",0.001991526549672,4,47
"320",0.00306310481100597,4,48
"321",0.00405012661457099,4,49
"322",0.00127541194020103,4,50
"323",0.00359963839919702,4,51
"324",0.00491990395122804,4,52
"325",0.00198208514558601,4,53
"326",0.00189099725127101,4,54
"327",0.00392542012556002,4,55
"328",0.00176509991940099,4,56
"329",0.00353608998895399,4,57
"330",0.00269907548278198,4,58
"331",0.00147113857806996,4,59
"332",0.00441973095333897,4,60
"333",0.00266483582433896,4,61
"334",0.00172086614217498,4,62
"335",0.002784628765516,4,63
"336",0.001931904606015,4,64
"337",0.003585950586034,4,65
"338",0.00181209160449802,4,66
"339",0.00156113061409002,4,67
"340",0.00215842591057397,4,68
"341",0.00520845206151999,4,69
"342",0.001507881668452,4,70
"343",0.00457807077677402,4,71
"344",0.00436629357483803,4,72
"345",0.00352324206093096,4,73
"346",0.00185418063945997,4,74
"347",0.00245829060994202,4,75
"348",0.00465041753519702,4,76
"349",0.002605878109604,4,77
"350",0.00346149852688699,4,78
"351",0.00439307344633599,4,79
"352",0.018994317209685,4,80
"353",0.018994317209685,4,81
"354",0.00425544678265899,4,82
"355",0.004411036834222,4,83
"356",0.00350552814365002,4,84
"357",0.002153357301791,4,85
"358",0.00250445170505803,4,86
"359",0.00250445170505803,4,87
"360",0.007077285299674,4,88
"361",0.00368439092027001,4,89
"362",0.00498409501445002,4,90
"363",0.00615125146460305,4,91
"364",0.010084202547509,4,92
"365",0.00338667004061705,4,93
"366",0.00338823862335003,4,94
"367",0.03563078456667,5,6
"368",0.00438665075136402,5,7
"369",0.028756925106722,5,8
"370",0.013624888651721,5,9
"371",0.00818854446697304,5,10
"372",0.00654005739375801,5,11
"373",0.00622425836548901,5,12
"374",0.00927592591773796,5,13
"375",0.00842781708747603,5,14
"376",0.011607513407691,5,15
"377",0.012016169740954,5,16
"378",0.023013031402187,5,17
"379",0.010702444646002,5,18
"380",0.00703654978469198,5,19
"381",0.00450767719219702,5,20
"382",0.006315740524377,5,21
"383",0.004941085008764,5,22
"384",0.00393753022927201,5,23
"385",0.00306519920813697,5,24
"386",0.00986510054559597,5,25
"387",0.005596909516832,5,26
"388",0.00514153621580904,5,27
"389",0.00475028453069098,5,28
"390",0.00707200103612798,5,29
"391",0.00391264059378804,5,30
"392",0.00334190633929099,5,31
"393",0.00813228128121896,5,32
"394",0.01179445519404,5,33
"395",0.00918162523833804,5,34
"396",0.012479782187791,5,35
"397",0.00465568161659802,5,36
"398",0.00725838897676301,5,37
"399",0.00710829706239902,5,38
"400",0.00725546391088699,5,39
"401",0.00698071777175296,5,40
"402",0.00512819110224599,5,41
"403",0.00718700270099804,5,42
"404",0.00764678202813401,5,43
"405",0.01784415727545,5,44
"406",0.00439725194100199,5,45
"407",0.00734194503298802,5,46
"408",0.004172880719296,5,47
"409",0.00579561396167999,5,48
"410",0.007863583207186,5,49
"411",0.007523423944022,5,50
"412",0.00740425709896897,5,51
"413",0.00527512202038699,5,52
"414",0.00454195755776599,5,53
"415",0.00428555269959296,5,54
"416",0.00372312572769196,5,55
"417",0.00443957066619899,5,56
"418",0.00780270282821599,5,57
"419",0.00528791351444302,5,58
"420",0.00662390326597601,5,59
"421",0.00398984552230103,5,60
"422",0.00694616618829003,5,61
"423",0.00868690121849303,5,62
"424",0.00831345532792199,5,63
"425",0.004895353682347,5,64
"426",0.00564882956907098,5,65
"427",0.00678016502662099,5,66
"428",0.00430899869087803,5,67
"429",0.00324921484847301,5,68
"430",0.00937985564298005,5,69
"431",0.00541023692636,5,70
"432",0.00582388432171399,5,71
"433",0.00479917103377397,5,72
"434",0.00357202301925902,5,73
"435",0.00404865742673199,5,74
"436",0.00555821023608599,5,75
"437",0.00543509212633297,5,76
"438",0.010870009792157,5,77
"439",0.00515985708122702,5,78
"440",0.00724994638527704,5,79
"441",0.013683545524549,5,80
"442",0.013683545524549,5,81
"443",0.00649574600944902,5,82
"444",0.00682107160287798,5,83
"445",0.00622207842896599,5,84
"446",0.00926872584004901,5,85
"447",0.00393753022927201,5,86
"448",0.00393753022927201,5,87
"449",0.004601842545297,5,88
"450",0.00711350656575499,5,89
"451",0.00488488645247298,5,90
"452",0.00557728103437899,5,91
"453",0.00844787206930797,5,92
"454",0.00508927894349598,5,93
"455",0.00581330815763198,5,94
"456",0.021500010845512,6,7
"457",0.023090211284688,6,8
"458",0.023384501436791,6,9
"459",0.02412217090948,6,10
"460",0.02966405936247,6,11
"461",0.024334924453811,6,12
"462",0.040924243727758,6,13
"463",0.0183671190012,6,14
"464",0.01975261278319,6,15
"465",0.025423513502588,6,16
"466",0.030189021157894,6,17
"467",0.022015387022809,6,18
"468",0.029397298605354,6,19
"469",0.019263641178205,6,20
"470",0.022722564764984,6,21
"471",0.022516744316581,6,22
"472",0.024898290667683,6,23
"473",0.026271413246785,6,24
"474",0.024809408597184,6,25
"475",0.035677503837544,6,26
"476",0.030288348293195,6,27
"477",0.035707885310813,6,28
"478",0.044624325589582,6,29
"479",0.021196232756168,6,30
"480",0.026477734046633,6,31
"481",0.029063707947792,6,32
"482",0.040464268633268,6,33
"483",0.031556409536747,6,34
"484",0.043750848945603,6,35
"485",0.03112209677707,6,36
"486",0.050315399753308,6,37
"487",0.034448203672566,6,38
"488",0.033603589577481,6,39
"489",0.026767453809837,6,40
"490",0.020390243983446,6,41
"491",0.029884671635705,6,42
"492",0.020622395946946,6,43
"493",0.029288809758828,6,44
"494",0.023753632042785,6,45
"495",0.029691489612202,6,46
"496",0.036177917378552,6,47
"497",0.021663578862593,6,48
"498",0.017708152758022,6,49
"499",0.031719479583655,6,50
"500",0.033556811025116,6,51
"501",0.018186894421471,6,52
"502",0.024962024309815,6,53
"503",0.031837278362843,6,54
"504",0.01835832624798,6,55
"505",0.01747226584277,6,56
"506",0.032317877767754,6,57
"507",0.021835883077861,6,58
"508",0.028036079451076,6,59
"509",0.024559290436592,6,60
"510",0.026464914339411,6,61
"511",0.018791891870366,6,62
"512",0.027660511824316,6,63
"513",0.024299701596401,6,64
"514",0.032663397023782,6,65
"515",0.020423577273742,6,66
"516",0.01973999721947,6,67
"517",0.021929625912386,6,68
"518",0.024527341633663,6,69
"519",0.01731861430148,6,70
"520",0.02244234412363,6,71
"521",0.02047302398915,6,72
"522",0.018706526213971,6,73
"523",0.02023456586449,6,74
"524",0.022104535900194,6,75
"525",0.04234521560544,6,76
"526",0.018862694234183,6,77
"527",0.024397942621639,6,78
"528",0.027657292752756,6,79
"529",0.023313211352002,6,80
"530",0.023313211352002,6,81
"531",0.035738494953141,6,82
"532",0.036076070344501,6,83
"533",0.022888733141442,6,84
"534",0.026127642168167,6,85
"535",0.024898290667683,6,86
"536",0.024898290667683,6,87
"537",0.04756450627687,6,88
"538",0.028358307354683,6,89
"539",0.022665456102431,6,90
"540",0.035532622208126,6,91
"541",0.039941306815408,6,92
"542",0.019730894025338,6,93
"543",0.022436557152606,6,94
"544",0.00956812397443702,7,8
"545",0.00913418510615899,7,9
"546",0.00206076274936001,7,10
"547",0.00426933562784798,7,11
"548",0.00903456882313602,7,12
"549",0.00628208267771097,7,13
"550",0.00317474393063899,7,14
"551",0.00431678123964402,7,15
"552",0.00167331594438497,7,16
"553",0.00864184334498802,7,17
"554",0.00266813027549601,7,18
"555",0.00474300273421202,7,19
"556",0.00631636537740604,7,20
"557",0.00227113273983004,7,21
"558",0.00458587526104903,7,22
"559",0.00380188575449997,7,23
"560",0.00192042022279898,7,24
"561",0.002225983799442,7,25
"562",0.008286865506684,7,26
"563",0.00948649987554701,7,27
"564",0.00207991387180401,7,28
"565",0.00479429218356098,7,29
"566",0.00200879820176597,7,30
"567",0.00248939307019397,7,31
"568",0.00420871666882,7,32
"569",0.00630686987162099,7,33
"570",0.00498768939868499,7,34
"571",0.00699607947176301,7,35
"572",0.007862694091749,7,36
"573",0.00562557840661199,7,37
"574",0.006868914813837,7,38
"575",0.00446611882122805,7,39
"576",0.00368949318816397,7,40
"577",0.00245352018279499,7,41
"578",0.00437709556620802,7,42
"579",0.00389552697440498,7,43
"580",0.00917959167022597,7,44
"581",0.00169906652510099,7,45
"582",0.00456078239676699,7,46
"583",0.00312426166799001,7,47
"584",0.00151971844289001,7,48
"585",0.00187567192384197,7,49
"586",0.003562638046541,7,50
"587",0.00381310275051899,7,51
"588",0.00480938779939399,7,52
"589",0.00245641074606501,7,53
"590",0.002296625234324,7,54
"591",0.00268799515700796,7,55
"592",0.00166144417917502,7,56
"593",0.00398611755502498,7,57
"594",0.00297630734684201,7,58
"595",0.00176462941377403,7,59
"596",0.00504607526540002,7,60
"597",0.00246696487661197,7,61
"598",0.00248486534530001,7,62
"599",0.00290377318824703,7,63
"600",0.00226964793164697,7,64
"601",0.00626821369828096,7,65
"602",0.00202687823437997,7,66
"603",0.00202637068077499,7,67
"604",0.00279591441958704,7,68
"605",0.00682468575935902,7,69
"606",0.00170598389323501,7,70
"607",0.003215128183851,7,71
"608",0.00362299810887501,7,72
"609",0.00406184487098399,7,73
"610",0.00209407147186602,7,74
"611",0.00283025871048997,7,75
"612",0.008084919022391,7,76
"613",0.00207303511903201,7,77
"614",0.00291167258293201,7,78
"615",0.004554314525059,7,79
"616",0.00546478678373102,7,80
"617",0.00546478678373102,7,81
"618",0.00429851452815899,7,82
"619",0.00461236832614303,7,83
"620",0.00439117407414702,7,84
"621",0.00201022990260502,7,85
"622",0.00380188575449997,7,86
"623",0.00380188575449997,7,87
"624",0.00740274598774399,7,88
"625",0.00387356078265999,7,89
"626",0.00441968970865103,7,90
"627",0.00377538296854796,7,91
"628",0.009259027112684,7,92
"629",0.00234863775496302,7,93
"630",0.00343623057919701,7,94
"631",0.012666317770976,8,9
"632",0.00755216077893001,8,10
"633",0.026724496802896,8,11
"634",0.016461226622716,8,12
"635",0.033846842593536,8,13
"636",0.00904159355256201,8,14
"637",0.012958342957518,8,15
"638",0.01117227790424,8,16
"639",0.0229806043010241,8,17
"640",0.010662564702774,8,18
"641",0.015090086306358,8,19
"642",0.00929737945067605,8,20
"643",0.011705946327377,8,21
"644",0.010058802450053,8,22
"645",0.009994132897231,8,23
"646",0.012596850835639,8,24
"647",0.017309467300692,8,25
"648",0.015165576568656,8,26
"649",0.018677655020247,8,27
"650",0.010681689323798,8,28
"651",0.016905625784433,8,29
"652",0.00894366391185797,8,30
"653",0.023322933703929,8,31
"654",0.016502467942032,8,32
"655",0.022681044088802,8,33
"656",0.017114359977809,8,34
"657",0.027342349838549,8,35
"658",0.017470656139182,8,36
"659",0.015470045395954,8,37
"660",0.015212496015626,8,38
"661",0.010898336653942,8,39
"662",0.013720339600102,8,40
"663",0.011781204128589,8,41
"664",0.018929576218527,8,42
"665",0.011635552510486,8,43
"666",0.015989481413495,8,44
"667",0.009069982532459,8,45
"668",0.015491185141383,8,46
"669",0.024402095564963,8,47
"670",0.013968140973891,8,48
"671",0.010158442535134,8,49
"672",0.012704957203227,8,50
"673",0.014250060384723,8,51
"674",0.008762340580795,8,52
"675",0.00990705893833199,8,53
"676",0.01737708055169,8,54
"677",0.00871395474618503,8,55
"678",0.00777983362709,8,56
"679",0.015253084863583,8,57
"680",0.01121728257862,8,58
"681",0.00974388823272598,8,59
"682",0.012137902766053,8,60
"683",0.010622898931099,8,61
"684",0.011097776247857,8,62
"685",0.013507435099417,8,63
"686",0.00927428721597395,8,64
"687",0.00780565570606595,8,65
"688",0.012371490333868,8,66
"689",0.010304202988206,8,67
"690",0.01063156008561,8,68
"691",0.02055681622391,8,69
"692",0.00921596898184601,8,70
"693",0.017430615211911,8,71
"694",0.010825009153256,8,72
"695",0.00832553623266802,8,73
"696",0.020260524967377,8,74
"697",0.011723951900092,8,75
"698",0.015705216450426,8,76
"699",0.01203949142988,8,77
"700",0.012151927729172,8,78
"701",0.015262830996088,8,79
"702",0.014970891048834,8,80
"703",0.014970891048834,8,81
"704",0.028759992370279,8,82
"705",0.029517570521377,8,83
"706",0.013177642407149,8,84
"707",0.019523535413337,8,85
"708",0.009994132897231,8,86
"709",0.009994132897231,8,87
"710",0.025327194209107,8,88
"711",0.015486721803208,8,89
"712",0.019725368915592,8,90
"713",0.015754937492906,8,91
"714",0.036914180358966,8,92
"715",0.01087331219407,8,93
"716",0.012380303025686,8,94
"717",0.00228450409974901,9,10
"718",0.013550542238879,9,11
"719",0.00354472063540195,9,12
"720",0.025489327173108,9,13
"721",0.00427480828711801,9,14
"722",0.00338021086700296,9,15
"723",0.00399412294482998,9,16
"724",0.013264227645052,9,17
"725",0.00270307261791397,9,18
"726",0.00518668613911999,9,19
"727",0.002654145958846,9,20
"728",0.00294210715120602,9,21
"729",0.00323801509926402,9,22
"730",0.00399203054513497,9,23
"731",0.00299136941476003,9,24
"732",0.00274618390007003,9,25
"733",0.00374405270685402,9,26
"734",0.00332334710119697,9,27
"735",0.00322742401813603,9,28
"736",0.00404746673601203,9,29
"737",0.00316703376302196,9,30
"738",0.002587115772472,9,31
"739",0.00682648509862599,9,32
"740",0.00717442681934299,9,33
"741",0.00769511792980498,9,34
"742",0.013007644368819,9,35
"743",0.00710539229486695,9,36
"744",0.00713309856486599,9,37
"745",0.00400385130247,9,38
"746",0.00319373706085202,9,39
"747",0.00677738916794896,9,40
"748",0.00334361759845397,9,41
"749",0.00525976733225703,9,42
"750",0.00358503370719504,9,43
"751",0.00753407420716401,9,44
"752",0.00224712523396897,9,45
"753",0.00537398521783605,9,46
"754",0.003445075921851,9,47
"755",0.006107842896375,9,48
"756",0.00350307869124999,9,49
"757",0.00569078585289401,9,50
"758",0.00461363464118503,9,51
"759",0.00315265795278202,9,52
"760",0.00294895434840198,9,53
"761",0.00456043739052497,9,54
"762",0.00250478732624398,9,55
"763",0.00271211225711998,9,56
"764",0.00443132466220003,9,57
"765",0.010068741323027,9,58
"766",0.00325028191839,9,59
"767",0.00428189354803599,9,60
"768",0.00306341307264701,9,61
"769",0.00243419496895897,9,62
"770",0.00361856878245803,9,63
"771",0.00458558363432299,9,64
"772",0.00455320442672202,9,65
"773",0.00583290206479098,9,66
"774",0.00305985689421401,9,67
"775",0.004704040765311,9,68
"776",0.00561540051327897,9,69
"777",0.004429051769899,9,70
"778",0.005265345076295,9,71
"779",0.00346460667882098,9,72
"780",0.00234285405175899,9,73
"781",0.00317419586223899,9,74
"782",0.00343829985377203,9,75
"783",0.00380145192199699,9,76
"784",0.00528251597635798,9,77
"785",0.00354427324571005,9,78
"786",0.00751617045675201,9,79
"787",0.00430561327871198,9,80
"788",0.00430561327871198,9,81
"789",0.012546664648721,9,82
"790",0.014399548308553,9,83
"791",0.00441435307700999,9,84
"792",0.00249517434410901,9,85
"793",0.00399203054513497,9,86
"794",0.00399203054513497,9,87
"795",0.00387156649676301,9,88
"796",0.00788382558045903,9,89
"797",0.00354082213470003,9,90
"798",0.004073578635508,9,91
"799",0.00727344434051003,9,92
"800",0.002853293954728,9,93
"801",0.00428530685932099,9,94
"802",0.006869877361109,10,11
"803",0.00246114219805399,10,12
"804",0.00987853927672599,10,13
"805",0.00291277180211702,10,14
"806",0.00211018657034101,10,15
"807",0.00125630142349398,10,16
"808",0.007984537875318,10,17
"809",0.00342165165847896,10,18
"810",0.00575493968014201,10,19
"811",0.001449072475535,10,20
"812",0.00156290583791197,10,21
"813",0.00191948132679798,10,22
"814",0.00180732928926997,10,23
"815",0.000932820136985979,10,24
"816",0.00407991671708202,10,25
"817",0.00241948541022102,10,26
"818",0.00260890295403798,10,27
"819",0.00153193290222897,10,28
"820",0.00249271125600703,10,29
"821",0.00138333639041305,10,30
"822",0.00124734601610099,10,31
"823",0.00596248243184999,10,32
"824",0.00406989209199199,10,33
"825",0.00930255975424799,10,34
"826",0.005424416448091,10,35
"827",0.00121846471409803,10,36
"828",0.00331441759848999,10,37
"829",0.00293981529021503,10,38
"830",0.00404723850788402,10,39
"831",0.00375898731553198,10,40
"832",0.001559861361557,10,41
"833",0.003345583444536,10,42
"834",0.00649169693084001,10,43
"835",0.004578642226574,10,44
"836",0.00192298368760696,10,45
"837",0.027550406849773,10,46
"838",0.007609551858407,10,47
"839",0.00220428988237603,10,48
"840",0.00249929307533403,10,49
"841",0.00228195521939301,10,50
"842",0.00383417575346301,10,51
"843",0.00395539377870902,10,52
"844",0.00203229814793704,10,53
"845",0.00406753144874999,10,54
"846",0.00266142987229301,10,55
"847",0.00172029065936102,10,56
"848",0.00542370542568099,10,57
"849",0.002137044178321,10,58
"850",0.001869419825962,10,59
"851",0.00266559080656997,10,60
"852",0.00183806433876299,10,61
"853",0.001193565987337,10,62
"854",0.00264885510472901,10,63
"855",0.007917662980509,10,64
"856",0.00239584272415599,10,65
"857",0.00369165803145899,10,66
"858",0.00159857096101801,10,67
"859",0.00159928095440998,10,68
"860",0.003511273054429,10,69
"861",0.00372925041868105,10,70
"862",0.006716685958369,10,71
"863",0.00182480473216401,10,72
"864",0.00086817439458603,10,73
"865",0.00305618530032503,10,74
"866",0.00262775663936698,10,75
"867",0.00236702230547597,10,76
"868",0.00144226286089705,10,77
"869",0.00217284420623703,10,78
"870",0.00416924722411705,10,79
"871",0.00312565326897896,10,80
"872",0.00312565326897896,10,81
"873",0.00716177096376303,10,82
"874",0.00895267022068497,10,83
"875",0.00330820075731697,10,84
"876",0.00413367951008498,10,85
"877",0.00180732928926997,10,86
"878",0.00180732928926997,10,87
"879",0.00191781030584298,10,88
"880",0.00304747231754299,10,89
"881",0.00197557603959697,10,90
"882",0.00247490786451904,10,91
"883",0.00421655733464998,10,92
"884",0.00161629041387501,10,93
"885",0.00253542218020297,10,94
"886",0.00774904599867299,11,12
"887",0.00939027243949303,11,13
"888",0.00719433067549902,11,14
"889",0.007542350041507,11,15
"890",0.013321055457948,11,16
"891",0.043347141948678,11,17
"892",0.00884689891214002,11,18
"893",0.010081009130334,11,19
"894",0.01599711696701,11,20
"895",0.00721382977214002,11,21
"896",0.00640909726127598,11,22
"897",0.004023067304673,11,23
