1,0.46624080492655,10831.3692063425
2,0.444127351683525,12003.0390219547
3,0.450762973421276,11799.1993612673
4,0.446597749171879,12016.8114040737
5,0.466296665676821,10520.2749075956
7,0.448662484459915,11679.3445537009
8,0.469632020764419,10298.4232255453
9,0.481027639538238,9515.46924278097
10,0.448761216045806,11799.1767609087
11,0.474198937777161,10104.5807559375
12,0.452038321897862,11535.4999866016
13,0.480521481515782,9643.01776977647
14,0.439625912346542,12226.4783560213
15,0.449400512664092,11574.4625178744
16,0.475241172890866,10020.1821138433
17,0.441059685842853,12198.262226701
18,0.463428776195943,10866.8422776473
19,0.449020738157953,11948.1608175763
20,0.438110283263107,12618.486056954
21,0.435221537696623,12574.0134738614
22,0.433224351340127,12663.2389195805
23,0.432032523746348,12708.2256551837
24,0.432138246120968,12544.433349553
25,0.43527755793993,12500.3345102945
26,0.439859710182362,12198.1975230848
27,0.436075867589276,12441.9391429332
30,0.450578833778793,11230.8985794403
31,0.474411654382839,9662.92515650743
33,0.499510854963265,8134.50140968427
34,0.493194537849073,8713.06264024686
35,0.499962327537063,8165.62765719467
41,0.453619055273209,11144.2864857636
42,0.451474180103681,11193.6301387456
43,0.43542860273533,12340.6952469397
45,0.470230290672222,10419.5274378168
47,0.463947043393126,10611.12607329
48,0.446981107573258,11961.8329280769
49,0.459901068306812,10854.994391685
50,0.460107357006193,10914.3015512997
51,0.458829699256896,10902.5475925912
52,0.444607888099417,12156.059863756
55,0.445900565367008,12114.0493055837
56,0.446160387800511,11920.9333134813
58,0.460924867666702,11058.6672887895
59,0.453446473941748,11666.2080351065
60,0.467558902666112,10397.3466312708
61,0.459563280954573,11230.7865351232
62,0.441754583819705,12072.2452690838
64,0.454447457039877,11293.3060132734
65,0.4536958518726,10998.1660501268
68,0.449554154749201,11853.0412576525
69,0.450619332941647,11548.4391832262
70,0.431826126352473,12768.6405691296
71,0.476856543471117,9844.21985976377
72,0.475131138371702,10136.4562379166
73,0.437119539047935,12514.9643718242
76,0.444376700972848,12100.0179804363
77,0.450089234806819,11561.5401959037
78,0.466257394294487,10645.3845556691
79,0.467669755171475,10633.8968747573
80,0.45022610301781,11496.7247927344
81,0.45022610301781,11496.7247927344
82,0.466466241476288,10509.0099106483
83,0.466296665676821,10520.2749075956
84,0.464010161053832,11034.4734818854
85,0.436406099230173,12471.0629650792
86,0.432032523746348,12708.2256551837
87,0.432032523746348,12708.2256551837
89,0.431278287986528,12783.8231943077
91,0.45256385682334,11356.2518059394
92,0.448207939638156,11692.5577476526
93,0.442477444532581,12155.9715382947
94,0.451667889215753,11574.5216183861
