1,7.33696734879231e-07,0
2,7.31847984813922e-08,0
3,4.63318498479959e-05,0
4,7.82119342462623e-07,0
5,2.1349658547883e-05,0
6,0.000378379178258389,0
7,3.93192510098929e-06,0
8,0.000106671602875785,0
9,1.23579420291991e-05,0
10,0.000162144548228166,0
11,9.04887745257457e-06,0
12,0.000671728561698001,0
13,2.24760923264553e-05,0
14,0.000429846633337656,0
15,2.22211343289752e-05,0
16,3.84221568027398e-06,0
17,1.44935571816797e-06,0
18,2.2965536446241e-05,0
19,3.02819471237382e-05,0
20,1.26850000387356e-05,0
21,2.25448999665299e-05,0
22,3.5376640730821e-05,0
23,1.64840082802998e-07,0
24,0.000153311549439187,0
25,2.2385147903565e-06,0
26,3.08955687596309e-05,0
27,4.79881455407345e-05,0
28,4.98211988844627e-05,0
29,1.86440901446053e-05,0
30,5.69178120131587e-08,0
31,9.80363914880004e-06,0
32,1.30893762137201e-05,0
33,6.81754798925228e-07,0
34,5.73210743198805e-05,0
35,2.53378108456566e-06,0
36,1.85268853532829e-05,0
37,2.38130164543547e-05,0
38,9.5793922018183e-05,0
39,9.60079927761616e-05,0
40,7.32119797011293e-07,0
41,2.53954769243799e-05,0
42,3.49316552379498e-05,0
43,1.43502956960243e-05,0
44,1.26246808711305e-06,0
45,5.52549694701179e-05,0
46,0.000239963475376321,0
47,1.47184106907912e-05,0
48,3.45513660677847e-05,0
49,0.000130386193498366,0
50,0.000299044390629829,0
51,4.19101770682928e-05,0
52,4.60908300907285e-08,0
53,0.000257016728188354,0
54,0.000186312122537446,0
55,5.96025360046484e-05,0
56,0.000107035875224619,0
57,4.60013217479138e-05,0
58,1.71657567086733e-05,0
59,8.90754629663169e-06,0
60,0.000254490067388967,0
61,1.39263958244496e-06,0
62,3.91177903945816e-06,0
63,4.13848541602079e-07,0
64,0.000194639039339327,0
65,0.000362036835320655,0
66,0.000763915236566909,0
67,0.000338617504617917,0
68,1.43176960140673e-06,0
69,1.15485801521645e-07,0
70,4.94879402031839e-05,0
71,0.000364303955603031,0
72,0.000110091794622751,0
73,7.90850202736031e-05,0
74,6.47124016511116e-05,0
75,1.39556982303143e-05,0
76,6.27369645464664e-05,0
77,0.000120576651703748,0
78,0.000219824116654371,0
79,0.000242991320429558,0
80,3.80487598066891e-06,0
81,3.80487598066891e-06,0
82,3.15955218215922e-05,0
83,1.98392061513675e-05,0
84,4.28841391215394e-05,0
85,1.29098301470651e-06,0
86,1.64840082802998e-07,0
87,1.64840082802998e-07,0
88,2.41433110697241e-06,0
89,1.26824722457254e-05,0
90,0.000107367965039764,0
91,3.06278302783126e-05,0
92,3.00298262603219e-06,0
93,2.9444372075354e-05,0
94,1.15513980789402e-08,0
