1,0.00585932581916153
2,0.00598954830695564
3,0.00608610082670265
4,0.0054654893991843
5,0.00587058529799379
7,0.00590243678966192
8,0.00404183314822357
9,0.00629022050987692
10,0.00542037595300737
11,0.00597598158070167
12,0.00605784387980414
13,0.00643767917928385
14,0.00566885822404377
15,0.00569163218165067
16,0.00652030527056441
17,0.00568331723892943
18,0.00561286315203056
19,0.00603174513312028
20,0.00532815188176144
21,0.00607634370155772
22,0.00618747289491609
23,0.00563797696495567
24,0.00561174512069223
25,0.00511131579328748
26,0.00604365545765174
27,0.00545876907751085
28,0.00570804452409334
29,0.00549059940234193
30,0.00607285128634418
31,0.00605087609456132
32,0.00721468237805241
33,0.00633354517960316
34,0.00577847723153221
35,0.00592273697415556
36,0.00475699356692089
37,0.0060916402620523
38,0.00624661182417625
39,0.00600539743198595
40,0.00637508886234299
41,0.00532882828083342
42,0.00666659010303643
43,0.00583010173432424
44,0.00632183996203732
45,0.00689294277109583
46,0.00631890403225842
47,0.00566015713725799
48,0.00510042517898796
49,0.0056821076707537
50,0.00556495693163255
51,0.00481448759573476
52,0.00640902640370878
53,0.00641240621457989
54,0.00471122375562337
55,0.00615838172995326
56,0.00637832225804369
58,0.00633610610153404
59,0.0054691275162769
60,0.00656192419745365
61,0.00572938829472766
62,0.00527171730570797
63,0.0065841230903525
64,0.00535598526738642
65,0.00608466208417242
66,0.0071771831533785
67,0.00589842866598082
68,0.00545752105871471
69,0.00506946288099552
70,0.00533766426886562
71,0.00620856012093498
72,0.00519041686521468
73,0.00541975728244663
74,0.00597435380170471
75,0.00582374337732667
76,0.00574222114716916
77,0.00552157071297226
78,0.00587170647374024
79,0.00590332394875796
80,0.00575284746461751
81,0.00575284746461751
82,0.00581915726311369
83,0.00581820603004231
84,0.00593504387573942
85,0.0050420881566921
86,0.00563797696495567
87,0.00563797696495567
88,0.00567529028149852
89,0.0051916799618275
90,0.0065131330157119
91,0.00572379870234915
92,0.00518574454485737
93,0.00655720619785721
94,0.00545284875167019
