1,2.99991251107032e-06
2,2.9957285535414e-06
3,2.99581217126172e-06
4,2.99719929765899e-06
5,2.99934993447937e-06
7,2.99871291020337e-06
8,2.99916240894906e-06
9,2.99966606529011e-06
11,2.9990900803973e-06
12,2.99321945683157e-06
13,2.99969552541506e-06
15,2.99460658322883e-06
16,2.9987589614995e-06
17,2.99658574634199e-06
18,2.99833785914274e-06
19,2.99822372590021e-06
20,2.99711886280799e-06
26,2.9984551752546e-06
28,3.00079121847201e-06
29,3.00015631332931e-06
31,2.99551368701944e-06
33,2.99784973023685e-06
34,2.99849592454811e-06
35,2.99822478129748e-06
36,2.99992591937218e-06
37,2.99878523875513e-06
38,2.99705464055548e-06
39,2.99874448946162e-06
40,2.99883022631523e-06
41,2.99747044090962e-06
42,2.99823607046604e-06
44,2.9975909398908e-06
45,2.99919505194333e-06
46,2.99542901390185e-06
47,2.99633718142848e-06
48,2.99398984904251e-06
49,2.99757753158894e-06
50,2.99754807146399e-06
51,2.9972850345126e-06
52,2.99350770730256e-06
53,3.00026939117457e-06
54,3.0011346902744e-06
55,2.99535350248077e-06
56,2.9961148937706e-06
58,2.99580618409578e-06
59,2.99746233461038e-06
60,2.99754807146399e-06
61,2.99573173641073e-06
62,2.9943333208449e-06
64,2.99637686698597e-06
65,2.99377286338725e-06
67,2.99931835522113e-06
68,2.99754276946137e-06
69,2.9950936483987e-06
71,2.99660938007639e-06
72,2.99705675968878e-06
73,2.99789259866365e-06
74,2.99777528255179e-06
76,2.9966264956355e-06
78,2.99660726094309e-06
79,2.99414579531458e-06
80,2.99396955895283e-06
81,2.99396955895283e-06
82,3.00033043055776e-06
83,2.99934993447937e-06
91,2.99648994483123e-06
92,2.99705252142218e-06
