1,1.6389702927581,0
2,1.64629083850593,0
3,1.64489675529606,0
4,1.64637762028467,0
5,1.63330713474552,0
7,1.64084470690837,0
8,1.63201133020037,0
9,1.61857224150081,0
10,1.59901760287491,0
11,1.62751681202017,0
12,1.63450772701496,0
13,1.62140976982142,0
15,1.63453366257459,0
16,1.62161080309979,0
17,1.64857575164341,0
18,1.62697168321287,0
19,1.64902863703167,0
20,1.65171258127286,0
22,1.61127362660295,0
24,1.60666637271613,0
25,1.6493897605835,0
26,1.62872438849018,0
27,1.64725545686828,0
28,1.61630629035664,0
29,1.60865752051543,0
30,1.64264524959279,0
31,1.63020821750169,0
33,1.62149655546715,0
34,1.61582745780775,0
35,1.62096137971708,0
36,1.61131849031965,0
37,1.64573671816404,0
38,1.64217045172281,0
39,1.64636566762742,0
40,1.61566136322461,0
41,1.63999575443931,0
42,1.61396502048348,0
44,1.61450718623462,0
45,1.6295907397888,0
47,1.63203026512469,0
48,1.64433410885834,0
49,1.63618510582927,0
50,1.62481096109774,0
51,1.59502190542241,0
52,1.61184621933065,0
53,1.6083178256383,0
54,1.61099028556126,0
56,1.60840461998479,0
58,1.63784250516551,0
59,1.65524390611862,0
60,1.62474310940957,0
61,1.6461895958183,0
62,1.65055838301438,0
63,1.62088606195483,0
64,1.6433131414943,0
65,1.6383368402768,0
67,1.62573521489431,0
68,1.64156789939082,0
69,1.65031001160392,0
71,1.61745597012921,0
72,1.63013741629186,0
73,1.60756716923546,0
74,1.62346771025389,0
76,1.65577908670245,0
77,1.648345816849,0
78,1.64166617418855,0
79,1.64921216428062,0
80,1.63577013379339,0
81,1.63577013379339,0
82,1.63330713474552,0
83,1.63330713474552,0
84,1.62953140646245,0
85,1.64910346518641,0
86,1.59013238501689,0
87,1.59013238501689,0
90,1.63834133459397,0
91,1.64715124532398,0
94,1.64079982192318,0
