"","AA","AB","BA","BB"
"EV",0.2206879685810986,0.24014344314675687,0.2655284590414358,0.24500957915652938
"STD",0.008364077128145164,0.008740713906458962,0.01074424087565387,0.010717519395357667
"Q.05",0.207060345900486,0.22589065262779295,0.24801434118254237,0.22756206204491367
"Q.95",0.2345741099380444,0.25464380032886424,0.28335846797224196,0.26281749585621594
"theta0",400.0877077805839,400.0877077805839,400.0877077805839,400.0877077805839
"theta1",128.32040420989074,128.32040420989074,128.32040420989074,128.32040420989074
"post.theta0",1915.087707780584,1814.087707780584,1240.087707780584,1215.087707780584
"post.theta1",542.3204042098907,573.3204042098907,448.32040420989074,394.32040420989074
