"","AA","AB","BA","BB"
"EV",0.4282257209339057,0.41168219441022713,0.43484507893825913,0.38956008764338285
"STD",0.010389961426878418,0.007808630426009601,0.017933502173065243,0.01529039578499721
"Q.05",0.41117128275674064,0.39886324316708377,0.40544173565748154,0.3645320634887129
"Q.95",0.4453521694628798,0.424551727315471,0.4644427122005387,0.41483539845301176
"theta0",290.2912521466322,290.2912521466322,290.2912521466322,290.2912521466322
"theta1",206.84684693667276,206.84684693667276,206.84684693667276,206.84684693667276
"post.theta0",1296.2912521466321,2336.2912521466324,431.2912521466322,620.2912521466321
"post.theta1",970.8468469366728,1634.8468469366728,331.84684693667276,395.84684693667276
