"","AA","AB","BA","BB"
"EV",0.253037353398986,0.2939544803527354,0.2843276118421301,0.28816345945468674
"STD",0.00903923858638332,0.017948746099998192,0.007218434883179628,0.013562080829048287
"Q.05",0.23829111417024504,0.26479705521407687,0.27251726931463216,0.26607271143276995
"Q.95",0.26802652703308283,0.3238409075781208,0.29626359052628193,0.310686738505209
"theta0",350.15344291350505,350.15344291350505,350.15344291350505,350.15344291350505
"theta1",136.08191553816664,136.08191553816664,136.08191553816664,136.08191553816664
"post.theta0",1727.153442913505,454.15344291350505,2794.153442913505,793.153442913505
"post.theta1",585.0819155381666,189.08191553816664,1110.0819155381666,321.08191553816664
