"","0","1"
"EV",0.22585702163804047,0.25091221359099325
"STD",0.0080439986026837,0.007513806899130366
"Q.05",0.21274188334768201,0.23863852320557846
"Q.95",0.23920299427807223,0.2633561241783391
"theta0",0.0828048212469732,0.0828048212469732
"theta1",0.07559003477027543,0.07559003477027543
"post.theta0",2091.082804821247,2493.082804821247
"post.theta1",610.0755900347702,835.0755900347702
