"","0","1"
"EV",0.41441394779228785,0.4192403425933268
"STD",0.00736798503446612,0.012488191007304313
"Q.05",0.4023163075074313,0.39875717472842237
"Q.95",0.4265551418623723,0.43984126087243913
"theta0",0.10518346161641849,0.10518346161641849
"theta1",0.10164548332545893,0.10164548332545893
"post.theta0",2617.1051834616164,906.1051834616164
"post.theta1",1852.1016454833255,654.1016454833255
