"","Mean","SD","MCSE","ESS","LB","Median","UB"
"u0",6.53984856854646,0.931427016276296,0.0285489723125793,417.325865938069,4.4046747544804,6.65159076509988,8.03114967079135
"u1",5.57571121520207,0.928991166472312,0.0284829964837314,414.665153418255,3.44872131546013,5.68600322800583,7.06588672416724
"Deviance",7101.80016262131,2.01340976194104,0.0436154774808919,999.175023262277,7099.22545994903,7101.36356508094,7106.89292127009
"",1,0,0,2.22044604925031e-16,1,1,1
"",-3551.31509183932,NA,NA,NA,NA,NA,NA
"u0",6.53984856854646,0.931427016276296,0.0285489723125793,417.325865938069,4.4046747544804,6.65159076509988,8.03114967079135
"u1",5.57571121520207,0.928991166472312,0.0284829964837314,414.665153418255,3.44872131546013,5.68600322800583,7.06588672416724
"Deviance",7101.80016262131,2.01340976194104,0.0436154774808919,999.175023262277,7099.22545994903,7101.36356508094,7106.89292127009
"",1,0,0,2.22044604925031e-16,1,1,1
