"","0","1"
"EV_0",0.407192141106702,0.398264224022536
"EV_A",0.104796852017613,0.103279067167745
"EV_B",0.183403232746326,0.182198927394536
"EV_C",0.0646857302932302,0.0666034671672084
"EV_AB",0.0658676968554653,0.0756264436780084
"EV_AC",0.0115849697117965,0.0126451121204422
"EV_BC",0.0730500646110397,0.0738818059525117
"EV_ABC",0.089419312657827,0.0875009524970133
"SD_0",0.00902145777449257,0.00855959846060075
"SD_A",0.0056241250656541,0.0053210781197224
"SD_B",0.00710603548954078,0.00674934415115728
"SD_C",0.00451651101464635,0.00435959693093994
"SD_AB",0.00455470742644308,0.00462301628498281
"SD_AC",0.00196488515968455,0.00195372219418391
"SD_BC",0.00477813583836503,0.00457369065139045
"SD_ABC",0.00523956137448542,0.0049406879814543
"post.theta_0",1207.29341856114,1302.29341856114
"post.theta_A",310.714615913071,337.714615913071
"post.theta_B",543.776496362819,595.776496362819
"post.theta_C",191.788221269658,217.788221269658
"post.theta_AB",195.292661329988,247.292661329988
"post.theta_AC",34.3485452574513,41.3485452574513
"post.theta_BC",216.58782998777,241.58782998777
"post.theta_ABC",265.121392988198,286.121392988198
"opt.theta_0",41.2934185611428,NA
"opt.theta_A",10.714615913071,NA
"opt.theta_B",18.7764963628189,NA
"opt.theta_C",6.78822126965796,NA
"opt.theta_AB",7.29266132998777,NA
"opt.theta_AC",1.34854525745135,NA
"opt.theta_BC",7.58782998776993,NA
"opt.theta_ABC",9.1213929881978,NA
"max.spread_0",0.717910615785304,NA
"max.spread_A",0.196035615494032,NA
"max.spread_B",0.122882296156158,NA
"max.spread_C",0.305501670349873,NA
"max.spread_AB",1.50370291089995,NA
"max.spread_AC",0.382600641917213,NA
"max.spread_BC",0.125748580210341,NA
"max.spread_ABC",0.266378794897771,NA
