"","0","1"
"EV_0",0.402091357703805,0.404189840045726
"EV_A",0.100701074114388,0.117418393750384
"EV_B",0.186544551619971,0.167353069543397
"EV_C",0.0652853503226319,0.067363230521978
"EV_AB",0.0722424139391149,0.0659293150837834
"EV_AC",0.0122065404663797,0.0119008895657994
"EV_BC",0.0745222852466365,0.0692671372075374
"EV_ABC",0.0864064265870732,0.0965781242813951
"SD_0",0.00699322559776336,0.0138198552617908
"SD_A",0.00429207045718728,0.00906572100314943
"SD_B",0.00555591924332319,0.0105124545187698
"SD_C",0.00352326368851242,0.00705869742377981
"SD_AB",0.00369242034708647,0.00698853265983674
"SD_AC",0.00156612753244075,0.00305384375066809
"SD_BC",0.00374562089116516,0.00715044366764503
"SD_ABC",0.00400725790384919,0.00831843314176348
"post.theta_0",1976.24542546588,509.245425465879
"post.theta_A",494.937364967338,147.937364967338
"post.theta_B",916.850884062317,210.850884062317
"post.theta_C",320.872041771361,84.8720417713615
"post.theta_AB",355.065428133268,83.0654281332679
"post.theta_AC",59.994126447296,14.994126447296
"post.theta_BC",366.270805109958,87.2708051099583
"post.theta_ABC",424.680366792029,121.680366792029
"opt.theta_0",29.2454254658789,NA
"opt.theta_A",7.9373649673381,NA
"opt.theta_B",12.8508840623172,NA
"opt.theta_C",4.87204177136149,NA
"opt.theta_AB",5.06542813326786,NA
"opt.theta_AC",0.994126447296032,NA
"opt.theta_BC",5.27080510995835,NA
"opt.theta_ABC",6.68036679202928,NA
"max.spread_0",0.135486487827325,NA
"max.spread_A",1.66666329698963,NA
"max.spread_B",1.61404121483701,NA
"max.spread_C",0.263384740408401,NA
"max.spread_AB",0.798719842883777,NA
"max.spread_AC",0.0890587682443436,NA
"max.spread_BC",0.651027520207671,NA
"max.spread_ABC",1.10162790010328,NA
