"","0","1"
"EV_0",0.402460192941245,0.402541256757566
"EV_A",0.110037931372651,0.0988089264384269
"EV_B",0.183795841707114,0.181891092753843
"EV_C",0.0643282301275241,0.0668649875850524
"EV_AB",0.0690144105580418,0.0727034982967308
"EV_AC",0.0108496210089155,0.0132506635598163
"EV_BC",0.0687404391425324,0.0775566513887486
"EV_ABC",0.0907733331419752,0.0863829232198155
"SD_0",0.00913441830732681,0.00848410930427865
"SD_A",0.00582898538481844,0.00516242346957656
"SD_B",0.0072144503931558,0.00667357233412401
"SD_C",0.00456981452749221,0.00432134283103532
"SD_AB",0.0047214715831696,0.00449194117666843
"SD_AC",0.00192963182902295,0.00197819605118407
"SD_BC",0.00471278397157445,0.00462728737688901
"SD_ABC",0.0053512006172679,0.00486007697834269
"post.theta_0",1159.57863798717,1344.57863798717
"post.theta_A",317.044112252495,330.044112252495
"post.theta_B",529.557296677923,607.557296677923
"post.theta_C",185.344147778336,223.344147778336
"post.theta_AB",198.846091116556,242.846091116556
"post.theta_AC",31.2602065318591,44.2602065318591
"post.theta_BC",198.056717642071,259.056717642071
"post.theta_ABC",261.53845735917,288.53845735917
"opt.theta_0",38.5786379871712,NA
"opt.theta_A",10.044112252495,NA
"opt.theta_B",17.5572966779232,NA
"opt.theta_C",6.34414777833583,NA
"opt.theta_AB",6.84609111655594,NA
"opt.theta_AC",1.26020653185912,NA
"opt.theta_BC",7.05671764207132,NA
"opt.theta_ABC",8.53845735917036,NA
"max.spread_0",0.00650244660867439,NA
"max.spread_A",1.44213452424373,NA
"max.spread_B",0.193813137183467,NA
"max.spread_C",0.403335200966081,NA
"max.spread_AB",0.566081192162779,NA
"max.spread_AC",0.868852177015177,NA
"max.spread_BC",1.33483826212976,NA
"max.spread_ABC",0.607348903482842,NA
