"","Mean","SD","MCSE","ESS","LB","Median","UB"
"u0",6.13343134293175,1.02618303749635,0.0147019080615293,2297.78134414234,3.78745754779064,6.25175117017311,7.80119416855139
"u1",5.16330315025291,1.02320728798008,0.0146692870101501,2267.32211867237,2.82814172457026,5.27910015749636,6.83213535682653
"Deviance",7097.75487179001,1.74483439287694,0.0139740987539592,13010.325221889,7096.10442844374,7097.20030424778,7102.4617855866
"",1,0,0,2.22044604925031e-16,1,1,1
"",-3548.69876938465,NA,NA,NA,NA,NA,NA
"u0",6.13343134293175,1.02618303749635,0.0147019080615293,2297.78134414234,3.78745754779064,6.25175117017311,7.80119416855139
"u1",5.16330315025291,1.02320728798008,0.0146692870101501,2267.32211867237,2.82814172457026,5.27910015749636,6.83213535682653
"Deviance",7097.75487179001,1.74483439287694,0.0139740987539592,13010.325221889,7096.10442844374,7097.20030424778,7102.4617855866
"",1,0,0,2.22044604925031e-16,1,1,1
