"","Mean","SD","MCSE","ESS","LB","Median","UB"
"u0",6.21056276854212,0.995755753115798,0.0145266314324524,1812.79575668611,3.90730453337667,6.33471377935063,7.78273700889842
"u1",5.85641114004831,0.999117010332132,0.0145798775555142,1810.69771613887,3.54795052263626,5.97993704675944,7.43620208900707
"Deviance",8188.91921173594,1.92801994216136,0.0190125460901393,5078.52186249882,8186.60511979575,8188.44820177036,8193.90030646381
"",1,0,0,2.22044604925031e-16,1,1,1
"",-4094.69236199211,NA,NA,NA,NA,NA,NA
"u0",6.21056276854212,0.995755753115798,0.0145266314324524,1812.79575668611,3.90730453337667,6.33471377935063,7.78273700889842
"u1",5.85641114004831,0.999117010332132,0.0145798775555142,1810.69771613887,3.54795052263626,5.97993704675944,7.43620208900707
"Deviance",8188.91921173594,1.92801994216136,0.0190125460901393,5078.52186249882,8186.60511979575,8188.44820177036,8193.90030646381
"",1,0,0,2.22044604925031e-16,1,1,1
