"","Mean","SD","MCSE","ESS","LB","Median","UB"
"u0",6.48020102324428,0.978540565637187,0.0140807152029437,2236.4111326096,4.20747873710074,6.60511769780975,8.02896446200079
"u1",5.32339828851066,0.975844674744567,0.0140511542317676,2233.28862984017,3.0570434873465,5.44740445331993,6.87251199530928
"Deviance",6643.70656385755,1.99019985878956,0.0200442893254384,5564.22412849877,6641.27979261316,6643.23741570229,6648.81459378186
"",1,0,0,2.22044604925031e-16,1,1,1
"",-3322.05713066027,NA,NA,NA,NA,NA,NA
"u0",6.48020102324428,0.978540565637187,0.0140807152029437,2236.4111326096,4.20747873710074,6.60511769780975,8.02896446200079
"u1",5.32339828851066,0.975844674744567,0.0140511542317676,2233.28862984017,3.0570434873465,5.44740445331993,6.87251199530928
"Deviance",6643.70656385755,1.99019985878956,0.0200442893254384,5564.22412849877,6641.27979261316,6643.23741570229,6648.81459378186
"",1,0,0,2.22044604925031e-16,1,1,1
