"","Mean","SD","MCSE","ESS","LB","Median","UB"
"u0",6.47889811250163,1.01587517106042,0.0146515051901016,2119.2490337135,4.08580720608254,6.61969499249277,8.05304663387536
"u1",5.33650872248994,1.00966028675957,0.0145706343478375,2106.26803097469,2.95604761974936,5.47593910230081,6.90509944911792
"Deviance",6644.00590563447,2.05995582477347,0.0213784348270642,4978.13419113448,6641.48060448128,6643.51932374534,6649.27821342072
"",1,0,0,2.22044604925031e-16,1,1,1
"",-3321.8651968253,NA,NA,NA,NA,NA,NA
"u0",6.47889811250163,1.01587517106042,0.0146515051901016,2119.2490337135,4.08580720608254,6.61969499249277,8.05304663387536
"u1",5.33650872248994,1.00966028675957,0.0145706343478375,2106.26803097469,2.95604761974936,5.47593910230081,6.90509944911792
"Deviance",6644.00590563447,2.05995582477347,0.0213784348270642,4978.13419113448,6641.48060448128,6643.51932374534,6649.27821342072
"",1,0,0,2.22044604925031e-16,1,1,1
