"","A","B"
"EV",0.41559918548839114,0.41568960902167257
"STD",0.0014864164871211177,0.0014760333646450098
"Q.05",0.41315511962329926,0.4132626087702404
"Q.95",0.4180449973756424,0.41811832903441937
"theta0",62929.85825601418,62929.85825601418
"theta1",44761.16624773514,44761.16624773514
"post.theta0",64240.85825601418,65141.85825601418
"post.theta1",45685.16624773514,46343.16624773514
