"","A","B"
"EV",0.2395128362222236,0.23988923144154758
"STD",0.0013481152466729043,0.0013535414570765652
"Q.05",0.23729834154602938,0.23766582779006032
"Q.95",0.2417332414435316,0.2421185783117591
"theta0",73642.41154381461,73642.41154381461
"theta1",23217.413588905536,23217.413588905536
"post.theta0",76217.41154381461,75651.41154381461
"post.theta1",24004.413588905536,23875.413588905536
