"","Mean","SD","MCSE","ESS","LB","Median","UB"
"u0",8.49649632734663,2.8844788809663,0.0929267084415986,35.9876023325054,2.27558322444914,8.67217346464564,13.9843819939203
"u1",8.16037931446204,2.87589582132305,0.0926856297694187,36.1195898586231,1.95493914159499,8.33355306662119,13.6440549279907
"Deviance",8188.31605693746,3.06542591491379,0.0857151542771032,210.107690915352,8185.64627330788,8187.20133518474,8197.07662846407
"",1,0,0,2.22044604925031e-16,1,1,1
"",NA,NA,NA,NA,NA,NA,NA
"u0",NA,NA,NA,NA,NA,NA,NA
"u1",NA,NA,NA,NA,NA,NA,NA
