"","Mean","SD","MCSE","ESS","LB","Median","UB"
"u0",9.36285979987437,3.26527204837533,0.105335778935528,33.5077538493122,2.68967759069454,9.56863751042873,15.1700647255544
"u1",8.40540138413594,3.24572344421192,0.104784192625804,31.4703026550977,1.77480034840312,8.60227519000149,14.2045827940932
"Deviance",7100.5856361666,3.02073546053345,0.0838773588761661,228.828489784497,7098.02462955331,7099.4529808279,7109.14874486283
"",1,0,0,2.22044604925031e-16,1,1,1
"",-3550.14608401643,NA,NA,NA,NA,NA,NA
"u0",9.53092735379911,2.65564450187958,0.178299058436542,7.86769748091254,3.05670145322103,9.80455431220505,13.5661410244293
"u1",8.57250924534909,2.63308939370416,0.176961354351032,7.32747874623195,2.14445545228954,8.84053442527638,12.6049030299763
"Deviance",7100.18000210798,2.790099859937,0.097008351695473,46.663697904591,7098.03535956556,7099.04330385308,7108.36200655995
"",1,0,0,2.22044604925031e-16,1,1,1
