"","Mean","SD","MCSE","ESS","LB","Median","UB"
"u0",12.0492099031185,5.95991615825667,0.193184143806531,9.31379556898976,2.12427541616962,10.8273665940548,21.8193939094941
"u1",11.7107965362374,5.95579019675588,0.193063028054998,9.06558375024255,1.81036394854732,10.4847269034829,21.4759191538556
"Deviance",8188.02051497323,3.17126448531569,0.0896901845855135,188.879593510225,8185.60104370117,8186.76268846141,8197.39887187454
"",1,0,0,2.22044604925031e-16,1,1,1
"",-4094.46019578048,NA,NA,NA,NA,NA,NA
"u0",20.6417433048624,1.16575276831049,0.0783712318130379,10.6322486429551,18.6102616492103,20.570615993889,23.638705743183
"u1",20.3012891460467,1.16568339112642,0.0783664871399368,10.584811119664,18.2706816674917,20.2316334625466,23.3017559467672
"Deviance",8186.59512476633,1.43090850193361,0.00862011983406241,32381.1887566529,8185.59432983398,8186.05348968506,8190.65836334229
"",1,0,0,2.22044604925031e-16,1,1,1
