"","Mean","SD","MCSE","ESS","LB","Median","UB"
"u0",10.5323074493169,3.32390217911319,0.107506510682048,20.5189256667788,2.86947757941492,10.8950894355543,15.4097817895508
"u1",10.1933827756663,3.31915761536924,0.107372355206251,19.7277192706568,2.5297187254503,10.5546300665179,15.0706056749457
"Deviance",8187.56719373625,2.71305556441308,0.0669203301426461,211.089676580743,8185.60660627764,8186.52180289871,8195.9105984044
"",1,0,0,2.22044604925031e-16,1,1,1
"",NA,NA,NA,NA,NA,NA,NA
"u0",NA,NA,NA,NA,NA,NA,NA
"u1",NA,NA,NA,NA,NA,NA,NA
