"","AA","AB","BA","BB"
"EV",0.415651336817854,0.415651337117318,0.415651346344806,0.415651389560928
"STD",1.98478343947084e-05,1.98478288276847e-05,1.98478509906142e-05,1.98478503066543e-05
"Q.05",0.415618690191011,0.415618690499632,0.415618699690666,0.415618742907912
"Q.95",0.4156839837558,0.415683984046107,0.41568399331005,0.415684036525047
"theta0",360284577.558708,360284577.558708,360284577.558708,360284577.558708
"theta1",256272984.550953,256272984.550953,256272984.550953,256272984.550953
