"","AA","AB","BA","BB"
"EV",0.275517591618219,0.275517639893402,0.275517657128441,0.275517618949425
"STD",1.9242730296555e-05,1.92427390516653e-05,1.92427761741116e-05,1.92427768649907e-05
"Q.05",0.27548594061699,0.275485988877772,0.275486006051753,0.2754859678716
"Q.95",0.275549243566426,0.27554929185601,0.275549309152112,0.275549270974232
"theta0",390543391.145692,390543391.145692,390543391.145692,390543391.145692
"theta1",148522023.92728,148522023.92728,148522023.92728,148522023.92728
