"","AA","AB","BA","BB"
"EV",0.239852258629802,0.239852258629802,0.239852258629802,0.239852258629802
"STD",1.38733790887068e-10,1.38733790887068e-10,1.38733790887068e-10,1.38733790887068e-10
"Q.05",5.562684646268e-309,0.239852258401655,5.562684646268e-309,0.239852258401655
"Q.95",1,1,1,0.239852258857949
"theta0",7200710062033575936,7200710062033575936,7200710062033575936,7200710062033575936
"theta1",2272066965566342656,2272066965566342656,2272066965566342656,2272066965566342656
