"","AA","AB","BA","BB"
"EV",0.275081602498501,0.276093916407739,0.275902362041131,0.275805887635808
"STD",0.00205181707337908,0.00208556308929431,0.00211986168391974,0.00212516064241922
"Q.05",0.271712066415192,0.272669014465641,0.272421235227873,0.272316077269194
"Q.95",0.278461937163932,0.27952989960775,0.279394952317026,0.279307226303875
"theta0",31862.2878944613,31862.2878944613,31862.2878944613,31862.2878944613
"theta1",12129.4404589708,12129.4404589708,12129.4404589708,12129.4404589708
