"","AA","AB","BA","BB"
"EV",0.998633592142168,0.998633592142168,0.998633592142168,0.998633592142168
"STD",2.87108128002391e-17,2.87108128002391e-17,2.87108128002391e-17,2.87108128002391e-17
"Q.05",5.562684646268e-309,5.562684646268e-309,5.562684646268e-309,5.562684646268e-309
"Q.95",0.998633592142168,0.998633592142168,0.998633592142168,0.998633592142168
"theta0",2.26191300460787e+27,2.26191300460787e+27,2.26191300460787e+27,2.26191300460787e+27
"theta1",1.65310986464009e+30,1.65310986464009e+30,1.65310986464009e+30,1.65310986464009e+30
